gene_a	gene_b
FXR1	KPNB1
FXR1	TRIP12
FXR1	POT1
FXR1	CALR
FXR1	RBMX
FXR1	SMC2
FXR1	RPL22
FXR1	EIF3A
FXR1	EIF3E
FXR1	CBFB
FXR1	SUZ12
FXR1	HNRNPA2B1
FXR1	TCERG1
FXR1	THOC7
FXR1	ZC3H11A
FXR1	TIAL1
FXR1	SYF2
FXR1	FUBP1
FXR1	KHDRBS2
FXR1	STAG1
FXR1	DHX36
FXR1	DDX50
FXR1	KHSRP
FXR1	SSB
FXR1	HDAC1
FXR1	RFC4
FXR1	RFC1
FXR1	CNBP
FXR1	MAPK1
FXR1	RANBP9
FXR1	RANBP2
FXR1	DMXL1
FXR1	CELF1
FXR1	BBX
FXR1	IGF2BP3
FXR1	IGF2BP2
FXR1	RTCA
FXR1	USP8
FXR1	KTN1
FXR1	GRSF1
FXR1	SF3B3
FXR1	CCNB1IP1
FXR1	FNBP1L
FXR1	YWHAE
FXR1	PCMTD1
FXR1	QKI
FXR1	CASC3
FXR1	HNRNPC
FXR1	ABI1
FXR1	NRIP1
FXR1	CUL4B
FXR1	PICALM
FXR1	ADD3
FXR1	WDR62
FXR1	ZNF207
FXR1	SH3GLB1
FXR1	DICER1
FXR1	COPB2
FXR1	RRAS2
FXR1	USP25
FXR1	NBN
FXR1	RBM39
FXR1	TRPM1
FXR1	UMPS
FXR1	NFE2L2
FXR1	RPS2
FXR1	FLII
FXR1	MSH2
FXR1	SF3B1
FXR1	WAC
FXR1	MSH6
FXR1	NUP54
FXR1	PPIG
FXR1	RPL29
FXR1	AHSA1
FXR1	IQGAP1
FXR1	ZCCHC8
FXR1	MALT1
FXR1	NIPBL
FXR1	TIA1
FXR1	PSMF1
FXR1	DHX15
FXR1	CANX
FXR1	CSNK2A1
FXR1	HDAC2
FXR1	MYC
FXR1	DDX3X
FXR1	PMS1
FXR1	UBR5
FXR1	KRAS
FXR1	KDM5A
FXR1	RYBP
FXR1	TRIM33
FXR1	PABPC1
FXR1	LUC7L
FXR1	PCBP2
FXR1	PCBP1
FXR1	PDHB
FXR1	XRN1
FXR1	STAG2
FXR1	JUN
FXR1	CSNK2B
FXR1	RBM27
FXR1	PCM1
FXR1	RAD23B
FXR1	SFPQ
FXR1	MAP2K1
FXR1	HNRNPH3
FXR1	MRPS31
FXR1	HNRNPU
FXR1	MRPS33
FXR1	HNRNPK
FXR1	PHIP
FXR1	HNRNPD
FXR1	PABPC4
FXR1	SAV1
FXR1	ZCRB1
FXR1	PAIP1
FXR1	RPL5
FXR1	DHX30
FXR1	EED
FXR1	HSPA1L
FXR1	NRAS
FXR1	GLI1
FXR1	NR3C1
FXR1	CLASP2
FXR1	NPM1
FXR1	G3BP2
FXR1	SDHD
PIK3C2A	IQCB1
PIK3C2A	LIFR
PIK3C2A	SMG1
PIK3C2A	PIK3CB
PIK3C2A	PIK3CD
PIK3C2A	TSC1
PIK3C2A	PIK3R3
PIK3C2A	ZMYM2
PIK3C2A	C2CD5
PIK3C2A	WRN
PIK3C2A	PDS5B
PIK3C2A	OSBPL8
PIK3C2A	JAK2
PIK3C2A	SGK1
PIK3C2A	PDS5A
PIK3C2A	PLEC
PIK3C2A	BAZ2B
PIK3C2A	XPO1
PIK3C2A	CDC25C
PIK3C2A	NF1
PIK3C2A	JAK1
PIK3C2A	DST
PIK3C2A	MRAS
PIK3C2A	MED13
PIK3C2A	AKT3
PIK3C2A	SOAT1
PIK3C2A	SPART
PIK3C2A	SMC4
PIK3C2A	UBB
PIK3C2A	PRKAR1A
PIK3C2A	BRAF
PIK3C2A	FOXO1
PIK3C2A	SMC3
PIK3C2A	PRKD1
PIK3C2A	RBM7
PIK3C2A	HS2ST1
PIK3C2A	EGFR
PIK3C2A	CTNNB1
PIK3C2A	PLCG1
PIK3C2A	AP1S1
PIK3C2A	EPS15
PIK3C2A	WNK1
PIK3C2A	KDM6A
PIK3C2A	DMXL2
PIK3C2A	WASF3
PIK3C2A	CREBBP
PIK3C2A	STAT4
PIK3C2A	SAV1
PIK3C2A	PKP4
PIK3C2A	USP25
PIK3C2A	SETD2
PIK3C2A	ARHGEF3
PIK3C2A	DOCK4
PIK3C2A	PLCG2
PIK3C2A	STAG2
PIK3C2A	CYLD
PIK3C2A	RNF103
PIK3C2A	ACTB
PIK3C2A	INPP5J
PIK3C2A	SNX7
PIK3C2A	SNX8
PIK3C2A	AKAP9
PIK3C2A	MED1
PIK3C2A	DHX36
PIK3C2A	VEZF1
PIK3C2A	CEP170
PIK3C2A	PI4KA
PIK3C2A	IQGAP1
PIK3C2A	RFC1
PIK3C2A	CNBP
PIK3C2A	MYH9
PIK3C2A	HNRNPK
PIK3C2A	FBXO28
PIK3C2A	RAB14
PIK3C2A	JMJD1C
PIK3C2A	HIF1A
PIK3C2A	TJP1
PIK3C2A	KIF1B
PIK3C2A	RANBP2
PIK3C2A	USP8
PIK3C2A	KTN1
PIK3C2A	ARPC1B
PIK3C2A	SF3B1
PIK3C2A	USP6
PIK3C2A	SEC16A
PIK3C2A	TIA1
PIK3C2A	INPPL1
PIK3C2A	ANK1
PIK3C2A	RB1
PIK3C2A	ANK3
PIK3C2A	FNBP1L
PIK3C2A	YWHAE
PIK3C2A	STARD9
PIK3C2A	PPM1D
PIK3C2A	CALD1
PIK3C2A	VAMP4
PIK3C2A	ABI1
PIK3C2A	NRIP1
PIK3C2A	ZNF292
PIK3C2A	TP53BP2
PIK3C2A	CUL4B
PIK3C2A	GOLGB1
PIK3C2A	KAT6A
PIK3C2A	ACTG1
PIK3C2A	BPTF
PIK3C2A	ZFX
PIK3C2A	ADD3
PIK3C2A	CNOT1
PIK3C2A	EP300
PIK3C2A	MAP3K1
PIK3C2A	MAP3K5
PIK3C2A	CBL
PIK3C2A	PRRC2B
PIK3C2A	IDH1
PIK3C2A	FGFR3
PIK3C2A	ARAF
PIK3C2A	ZBTB20
PIK3C2A	HRAS
PIK3C2A	RRAS2
PIK3C2A	EPHB1
PIK3C2A	RICTOR
PIK3C2A	SUPT7L
PIK3C2A	JUN
PIK3C2A	PTK2B
PIK3C2A	RBM39
PIK3C2A	PLCB2
PIK3C2A	PLCB4
PIK3C2A	UBR1
PIK3C2A	HERC1
PIK3C2A	HERC2
PIK3C2A	ATG14
PIK3C2A	PMS1
PIK3C2A	ERBIN
PIK3C2A	PPARD
PIK3C2A	EIF3A
PIK3C2A	PHF3
PIK3C2A	CTNND1
PIK3C2A	NSMAF
PIK3C2A	SH3GL1
PIK3C2A	SNX16
PIK3C2A	SHPRH
PIK3C2A	SNX19
PIK3C2A	CAST
PIK3C2A	KDR
PIK3C2A	PICALM
PIK3C2A	MYC
PIK3C2A	FGF2
PIK3C2A	SON
PIK3C2A	MAP4K3
PIK3C2A	MAP2K2
PIK3C2A	KRCC1
PIK3C2A	SPTBN2
PIK3C2A	STAM2
PIK3C2A	NIPBL
PIK3C2A	ZCCHC8
PIK3C2A	ATG7
PIK3C2A	MALT1
PIK3C2A	ANXA2
PIK3C2A	KMT2E
PIK3C2A	NUMB
PIK3C2A	BAZ1A
PIK3C2A	NCAPH2
PIK3C2A	TCAF1
PIK3C2A	PHGDH
PIK3C2A	CD3G
PIK3C2A	AKT1
PIK3C2A	AKT2
PIK3C2A	ZNF143
PIK3C2A	NUP133
PIK3C2A	AHCYL2
PIK3C2A	WIPF2
PIK3C2A	HDAC2
PIK3C2A	MED23
PIK3C2A	POT1
PIK3C2A	RET
PIK3C2A	PMS2
PIK3C2A	UBR5
PIK3C2A	PLCE1
PIK3C2A	DCLK1
PIK3C2A	MAP7
PIK3C2A	SLC35A5
PIK3C2A	PIK3R5
PIK3C2A	PIK3R2
PIK3C2A	PIK3R1
PIK3C2A	ZNF226
PIK3C2A	STAG1
PIK3C2A	PPIG
PIK3C2A	AMPH
PIK3C2A	CDC27
PIK3C2A	CDC23
PIK3C2A	BMPR1A
PIK3C2A	CDC42
PIK3C2A	DMXL1
PIK3C2A	RPS27A
PIK3C2A	EPHA3
PIK3C2A	KRAS
PIK3C2A	MAP2K1
PIK3C2A	HNRNPH3
PIK3C2A	NCOR1
PIK3C2A	TNPO1
PIK3C2A	ZC3H11A
PIK3C2A	PHIP
PIK3C2A	TMEM30A
PIK3C2A	MACF1
PIK3C2A	SCIN
PIK3C2A	FLII
PIK3C2A	SPTAN1
PIK3C2A	PIK3C2G
PIK3C2A	TRPS1
PIK3C2A	ZNF131
PIK3C2A	RRAS
PIK3C2A	HIVEP1
PIK3C2A	AMOT
PIK3C2A	DNM2
PIK3C2A	THAP12
PIK3C2A	NRAS
PIK3C2A	DICER1
PIK3C2A	NR3C1
PIK3C2A	CLASP2
PIK3C2A	TSC2
PIK3C2A	AKAP11
PIK3C2A	DIS3
PIK3C2A	GATAD1
PIK3C2A	EED
PIK3C2A	CREB3L2
PIK3C2G	ACTG1
PIK3C2G	AKT1
PIK3C2G	AKT2
PIK3C2G	AKT3
PIK3C2G	SMG1
PIK3C2G	PIK3CB
PIK3C2G	PIK3CD
PIK3C2G	WRN
PIK3C2G	ADRA1A
PIK3C2G	INPP5J
PIK3C2G	ACTB
PIK3C2G	CD3G
PIK3C2G	SNX7
PIK3C2G	RPS27A
PIK3C2G	TNR
PIK3C2G	JUN
PIK3C2G	XDH
PIK3C2G	JAK2
PIK3C2G	CHEK2
PIK3C2G	PLCB2
PIK3C2G	PLCB4
PIK3C2G	UBB
PIK3C2G	ANKRD26
PIK3C2G	SPAM1
PIK3C2G	GNAS
PIK3C2G	MOS
PIK3C2G	CPS1
PIK3C2G	CDC42
PIK3C2G	CREBBP
PIK3C2G	PI4KA
PIK3C2G	EPHA1
PIK3C2G	PZP
PIK3C2G	PLCE1
PIK3C2G	STAT4
PIK3C2G	HRAS
PIK3C2G	GNB1
PIK3C2G	SGK1
PIK3C2G	ESR1
PIK3C2G	SNX8
PIK3C2G	EGFR
PIK3C2G	PLCG2
PIK3C2G	PLCG1
PIK3C2G	INPPL1
PIK3C2G	WASF3
PIK3C2G	CALB2
PIK3C2G	WIPF2
PIK3C2G	CCNB2
ISOC2	MOV10
ISOC2	CCDC102A
ISOC2	PRMT5
ISOC2	STUB1
ISOC2	ASL
ISOC2	GRHPR
ISOC2	NXF1
ISOC2	MRPL12
ISOC2	PDAP1
ISOC2	PSMD8
ISOC2	EIF5A
ISOC2	MAP2K2
ISOC2	SLIRP
ISOC2	PSMC3
ISOC2	RCC1
ISOC2	CALR
CEP76	NCBP1
CEP76	IQCB1
CEP76	ALMS1
CEP76	OFD1
CEP76	C2CD5
CEP76	CEP83
CEP76	AKAP9
CEP76	CTCF
CEP76	TTK
CEP76	ATAD2
CEP76	SDCCAG8
CEP76	PARD6B
CEP76	DCTN1
CEP76	RIOK2
CEP76	KRCC1
CEP76	RADIL
CEP76	TUBGCP6
CEP76	C2CD3
CEP76	RPGRIP1L
CEP76	CNOT1
CEP76	TRIP12
CEP76	CENPJ
CEP76	AJUBA
CEP76	YEATS4
CEP76	NEK2
CEP76	HRNR
CEP76	STK26
CEP76	VEZF1
CEP76	MLLT10
CEP76	ZWILCH
CEP76	CEP170
CEP76	TBP
CEP76	TMEM216
CEP76	SSB
CEP76	RFC4
CEP76	TCERG1
CEP76	AHI1
CEP76	NDC80
CEP76	RANBP9
CEP76	RANBP2
CEP76	GNB1
CEP76	MSH2
CEP76	EZH2
CEP76	IQGAP1
CEP76	RAVER1
CEP76	SUZ12
CEP76	YWHAE
CEP76	INTS7
CEP76	CALD1
CEP76	CCNB2
CEP76	CNTRL
CEP76	DYNLL1
CEP76	CDKN2AIP
CEP76	PATZ1
CEP76	NCAPG
CEP76	MED23
CEP76	CC2D1A
CEP76	PPM1D
CEP76	CDK11A
CEP76	HERC2
CEP76	PTPN2
CEP76	GINS1
CEP76	FBXO5
CEP76	DSC1
CEP76	ERCC3
CEP76	PPP2R1A
CEP76	RPL22
CEP76	ZNF804B
CEP76	AKT1
CEP76	DHX15
CEP76	BORA
CEP76	CACNA2D1
CEP76	CSNK2A1
CEP76	UBB
CEP76	PCM1
CEP76	TRIM37
CEP76	FEN1
CEP76	CLASP1
CEP76	MAP3K4
CEP76	STAG2
CEP76	CDC20
CEP76	RFWD3
CEP76	CCDC66
CEP76	HNRNPU
CEP76	NEURL4
CEP76	SPTAN1
CEP76	MNAT1
CEP76	CEP152
CEP76	ZNF131
CEP76	AMOT
ZNF770	MAP3K1
ZNF770	MAP3K5
ZNF770	MLLT10
ZNF770	CDC27
ZNF770	RAB14
ZNF770	TRPS1
ZNF770	ZNF253
ZNF770	FOXO4
HINFP	HDAC1
HINFP	MOV10
HINFP	MKRN1
HINFP	EED
HINFP	RBM26
HINFP	NIPBL
HINFP	TRAF2
HINFP	NXF1
HINFP	TP53
HINFP	ETV6
HINFP	BLM
HINFP	WT1
HINFP	ZNF207
HINFP	VANGL1
BAZ2A	KDM2A
BAZ2A	C2CD3
BAZ2A	ZMYM3
BAZ2A	ZNF687
BAZ2A	SMARCD1
BAZ2A	TCF12
BAZ2A	CTCF
BAZ2A	PDS5B
BAZ2A	BAZ2B
BAZ2A	ZIC5
BAZ2A	ING1
BAZ2A	PRDM2
BAZ2A	DNMT1
BAZ2A	AKAP13
BAZ2A	TSC1
BAZ2A	LEF1
BAZ2A	TAF1L
BAZ2A	PBRM1
BAZ2A	PRKD2
BAZ2A	ZMYM2
BAZ2A	HUWE1
BAZ2A	IKBKB
BAZ2A	SETD2
BAZ2A	SLC12A6
BAZ2A	DYRK1A
BAZ2A	RELA
BAZ2A	CCNL1
BAZ2A	BAZ1A
BAZ2A	ZC3H11A
BAZ2A	YEATS4
BAZ2A	FOXA1
BAZ2A	DHX36
BAZ2A	DDX54
BAZ2A	DDX55
BAZ2A	MLLT10
BAZ2A	TBP
BAZ2A	CREBBP
BAZ2A	HDAC1
BAZ2A	HDAC2
BAZ2A	MYH9
BAZ2A	EP300
BAZ2A	SRCAP
BAZ2A	SF3B1
BAZ2A	ERCC6
BAZ2A	USP7
BAZ2A	CDYL
BAZ2A	CASC3
BAZ2A	KAT6A
BAZ2A	ATF7IP
BAZ2A	SNRNP200
BAZ2A	MAP3K1
BAZ2A	ZBTB20
BAZ2A	HIF1A
BAZ2A	KANSL1
BAZ2A	TNRC18
BAZ2A	EGR1
BAZ2A	JUN
BAZ2A	EPHB4
BAZ2A	TP53
BAZ2A	ESR1
BAZ2A	NUMA1
BAZ2A	WIPF2
BAZ2A	ZMIZ1
BAZ2A	KMT2C
BAZ2A	KMT2B
BAZ2A	KMT2A
BAZ2A	KMT2E
BAZ2A	NUMB
BAZ2A	ZNF711
BAZ2A	EPC1
BAZ2A	LDB1
BAZ2A	HECTD1
BAZ2A	AKT2
BAZ2A	SETD1B
BAZ2A	KDM5A
BAZ2A	TRIM33
BAZ2A	MACF1
BAZ2A	INO80
BAZ2A	EP400
BAZ2A	DNM2
BAZ2A	ZZEF1
BAZ2A	ETV3
BAZ2A	ABL1
BAZ2A	PHIP
BAZ2A	PHLPP1
BAZ2A	TRPS1
BAZ2A	DICER1
BAZ2A	ZNF253
BAZ2A	EED
BAZ2A	BRPF3
BAZ2A	GLI3
BAZ2A	BRPF1
BAZ2A	CLASP1
BAZ2A	KAT6B
BAZ2A	BRAF
BAZ2A	BAP1
LCTL	SI
LCTL	AMY2B
TSPYL4	MYCBP2
TSPYL4	VEZF1
TSPYL4	TP53BP1
TSPYL4	OSBPL8
TSPYL4	HNRNPDL
TSPYL4	USP28
TSPYL4	NR3C1
TSPYL4	CLASP2
TSPYL4	NF2
TSPYL4	PIK3R1
TSPYL4	TSPYL1
TSPYL4	TP53
TSPYL4	CREBBP
TSPYL4	HDAC2
TSPYL4	SACS
TSPYL4	AKAP11
TSPYL4	TRIM33
TSPYL4	HNRNPD
TSPYL4	MNAT1
TSPYL4	EP300
TSPYL4	RANBP6
TSPYL4	PAIP1
TSPYL4	RALYL
TSPYL4	PBRM1
TSPYL4	TIA1
TSPYL4	NAP1L2
TSPYL4	CDK14
TSPYL4	HNRNPA2B1
TSPYL4	XPO1
TSPYL4	SPTAN1
TSPYL4	ABI1
TSPYL4	KAT6B
SMG5	TRAF2
SMG5	MOV10
SMG5	NCBP1
SMG5	NELFE
SMG5	SMG7
SMG5	SMG6
SMG5	SMG1
SMG5	SMG8
SMG5	RPS27
SMG5	MEN1
SMG5	RPS27A
SMG5	TTK
SMG5	PPP2R1A
SMG5	DCTN1
SMG5	CIZ1
SMG5	PRKD2
SMG5	ZWINT
SMG5	MCRS1
SMG5	CNOT1
SMG5	EXOC7
SMG5	RPL22
SMG5	CNOT3
SMG5	CABIN1
SMG5	DDX51
SMG5	CDC42BPB
SMG5	RALY
SMG5	SRRT
SMG5	NDC80
SMG5	ATP6V0B
SMG5	NAT10
SMG5	PTPA
SMG5	SF3B2
SMG5	INPPL1
SMG5	GPS1
SMG5	PES1
SMG5	LZTR1
SMG5	CC2D1A
SMG5	PPM1F
SMG5	CDK11A
SMG5	RPS2
SMG5	RBM8A
SMG5	CTDNEP1
SMG5	RPL13A
SMG5	TP53
SMG5	RPL29
SMG5	RPL28
SMG5	TERT
SMG5	MCM7
SMG5	CASC3
SMG5	DHX16
SMG5	DGCR8
SMG5	STUB1
SMG5	XRN1
SMG5	PCM1
SMG5	RPL5
SMG5	MRPL12
SMG5	NXF1
SMG5	TNPO2
SMG5	PABPC1
SMG5	CEP152
SMG5	TBC1D13
SMG5	BRPF1
SMG5	DAZAP1
SMG5	DIS3
TSPYL1	SAV1
TSPYL1	CCNC
TSPYL1	CDYL
TSPYL1	CSNK2A1
TSPYL1	ZNF687
TSPYL1	THOC7
TSPYL1	MED23
TSPYL1	YTHDF2
TSPYL1	THAP12
TSPYL1	RICTOR
TSPYL1	TSPYL2
TSPYL1	LUZP1
TSPYL1	HDAC1
TSPYL1	HDAC2
TSPYL1	MAP4K3
TSPYL1	TAF11
TSPYL1	AKAP11
TSPYL1	ACVR1
TSPYL1	SET
TSPYL1	BCL10
TSPYL1	PCM1
TSPYL1	TMEM30A
TSPYL1	RANBP6
TSPYL1	RANBP2
TSPYL1	JMJD1C
TSPYL1	PRKAR1A
TSPYL1	FBXO28
TSPYL1	G3BP2
TSPYL1	RBM7
TSPYL1	SOX2
TSPYL1	NAP1L2
TSPYL1	NOP53
TSPYL1	EPS15
TSPYL1	ABI1
DLG2	STK11
DLG2	DLG3
DLG2	PIK3R4
DLG2	IRAK4
DLG2	IGF1R
DLG2	CRB1
DLG2	ACVR1B
DLG2	CTNNB1
DLG2	JAK3
DLG2	NF1
DLG2	JAK1
DLG2	GRM5
DLG2	GRM1
DLG2	GRM3
DLG2	PDLIM5
DLG2	BLK
DLG2	RET
DLG2	GRID1
DLG2	ALK
DLG2	ALB
DLG2	GLS2
DLG2	EGFR
DLG2	NOS1
DLG2	ANK2
DLG2	ANK3
DLG2	LIN7A
DLG2	STYK1
DLG2	IKBKB
DLG2	DAB1
DLG2	SLC12A5
DLG2	LSAMP
DLG2	SPTAN1
DLG2	CNTN1
DLG2	MYCN
DLG2	CDC42BPG
DLG2	CDC42BPB
DLG2	SCN5A
DLG2	BTK
DLG2	FLT4
DLG2	GABRA1
DLG2	FLT3
DLG2	FLT1
DLG2	TRIO
DLG2	PARD3
DLG2	TJP1
DLG2	KIF1B
DLG2	PATJ
DLG2	ANK1
DLG2	RPE
DLG2	CTNNA1
DLG2	CTNNA2
DLG2	CTNNA3
DLG2	MUSK
DLG2	DYNLL1
DLG2	MAP3K9
DLG2	MAGI2
DLG2	JAK2
DLG2	ERBB3
DLG2	PASK
DLG2	FGFR3
DLG2	GRM8
DLG2	FOXA1
DLG2	GRIA3
DLG2	UMPS
DLG2	PPM1L
DLG2	KIF1A
DLG2	EPHB1
DLG2	EPHB4
DLG2	KCNQ3
DLG2	MOS
DLG2	LCK
DLG2	CTNND2
DLG2	ERN2
DLG2	KDR
DLG2	GABRB2
DLG2	ADAM29
DLG2	GPR50
DLG2	CDH18
DLG2	LIMK1
DLG2	SPTBN2
DLG2	DPP6
DLG2	CNTNAP2
DLG2	AKT1
DLG2	AKT3
DLG2	ATP2B3
DLG2	GSK3A
DLG2	KDELR1
DLG2	ANKRD50
DLG2	DCLK1
DLG2	LRRK2
DLG2	GUCY1A2
DLG2	SERPINB13
DLG2	EPHA7
DLG2	EPHA5
DLG2	EPHA4
DLG2	EPHA3
DLG2	EPHA2
DLG2	EPHA1
DLG2	ABL1
DLG2	ABL2
DLG2	TEC
DLG2	MAPK1
DLG2	KALRN
DLG2	MSN
DLG2	PIM1
DLG2	SHANK2
TCAF1	PKP4
TCAF1	ZNF143
TCAF1	AHCYL2
TCAF1	C2CD5
TCAF1	BMPR2
TCAF1	PDS5B
TCAF1	TCF3
TCAF1	CEP170
TCAF1	IKZF3
TCAF1	SMC3
TCAF1	CNKSR1
TCAF1	BBX
TCAF1	PPIG
TCAF1	TRAF2
TCAF1	NRIP1
PSIP1	MEN1
PSIP1	DBR1
PSIP1	VEZF1
PSIP1	ZMYM2
PSIP1	C2CD5
PSIP1	NUP50
PSIP1	HNRNPDL
PSIP1	AKAP9
PSIP1	LMO2
PSIP1	CTCF
PSIP1	PDS5A
PSIP1	PDS5B
PSIP1	RBM12
PSIP1	ZNF180
PSIP1	XPO1
PSIP1	JAK2
PSIP1	GTF2I
PSIP1	NCAPD2
PSIP1	HOXC13
PSIP1	RAP1GDS1
PSIP1	ATAD2
PSIP1	NUP133
PSIP1	POLE
PSIP1	SMC3
PSIP1	SMC2
PSIP1	SMC4
PSIP1	HMGB1
PSIP1	CHAF1B
PSIP1	DDX10
PSIP1	DDX18
PSIP1	CNOT1
PSIP1	EPS15
PSIP1	RBMX
PSIP1	EWSR1
PSIP1	AHCTF1
PSIP1	HDAC2
PSIP1	RPL22
PSIP1	EIF3A
PSIP1	EIF3E
PSIP1	RFC1
PSIP1	BAZ1A
PSIP1	ZWINT
PSIP1	ZC3H11A
PSIP1	CNBP
PSIP1	YEATS4
PSIP1	FUBP1
PSIP1	NCSTN
PSIP1	YTHDF2
PSIP1	STAG1
PSIP1	KHSRP
PSIP1	STK26
PSIP1	TCF3
PSIP1	ALYREF
PSIP1	MLLT10
PSIP1	TBP
PSIP1	POU5F1
PSIP1	CREBBP
PSIP1	SSB
PSIP1	HDAC1
PSIP1	RFC4
PSIP1	FOXE1
PSIP1	SET
PSIP1	RAB14
PSIP1	HNRNPH3
PSIP1	EP300
PSIP1	RANBP2
PSIP1	MSH2
PSIP1	SF3B1
PSIP1	MSH6
PSIP1	EZH2
PSIP1	TIA1
PSIP1	TRIM37
PSIP1	NOP58
PSIP1	RB1
PSIP1	RRS1
PSIP1	SUZ12
PSIP1	FNBP1L
PSIP1	CCNB2
PSIP1	ABI1
PSIP1	KAT6A
PSIP1	BPTF
PSIP1	ADD3
PSIP1	RANBP6
PSIP1	DNMT1
PSIP1	NUP214
PSIP1	ZNF207
PSIP1	JMJD1C
PSIP1	SETD2
PSIP1	NCAPG
PSIP1	JUN
PSIP1	RBM39
PSIP1	CEP170
PSIP1	GINS1
PSIP1	ESR1
PSIP1	ERBIN
PSIP1	SFPQ
PSIP1	PHF3
PSIP1	FBXO5
PSIP1	NUP54
PSIP1	THRAP3
PSIP1	WAC
PSIP1	SON
PSIP1	PPIG
PSIP1	MAML1
PSIP1	PPP2R1A
PSIP1	ECT2
PSIP1	NIPBL
PSIP1	HNRNPA2B1
PSIP1	MALT1
PSIP1	KMT2B
PSIP1	KMT2A
PSIP1	MCM7
PSIP1	MCM5
PSIP1	CASP3
PSIP1	ZNF292
PSIP1	DHX15
PSIP1	RBPJ
PSIP1	MYCBP2
PSIP1	MYC
PSIP1	MYB
PSIP1	DDX3X
PSIP1	PMS1
PSIP1	PRKDC
PSIP1	CSNK2A1
PSIP1	KDM5A
PSIP1	FOXK2
PSIP1	PABPC1
PSIP1	AKAP11
PSIP1	PABPC4
PSIP1	NBEA
PSIP1	PCBP1
PSIP1	CDC27
PSIP1	CDC23
PSIP1	HOXD13
PSIP1	RBM25
PSIP1	RAD23B
PSIP1	KRAS
PSIP1	SACS
PSIP1	CAST
PSIP1	HNRNPU
PSIP1	HNRNPK
PSIP1	PHIP
PSIP1	HNRNPD
PSIP1	RPL5
PSIP1	HMGA2
PSIP1	WAPL
PSIP1	PAIP1
PSIP1	ZNF131
PSIP1	BCL11A
PSIP1	EED
PSIP1	BRPF3
PSIP1	BRPF1
PSIP1	CLASP2
PSIP1	NPM1
PSIP1	CNTRL
PSIP1	PRPF38B
PSIP1	G3BP2
VWF	FKBP9
VWF	ADIPOQ
VWF	MUC2
VWF	MUC6
VWF	MUC4
VWF	CD36
VWF	GATA6
VWF	GATA2
VWF	CCND1
VWF	TNFSF10
VWF	TCF3
VWF	JAK2
VWF	CACNA1A
VWF	COL2A1
VWF	HTRA1
VWF	SPI1
VWF	COL3A1
VWF	LAMA2
VWF	MXRA5
VWF	F8
VWF	KLF4
VWF	SLIT3
VWF	SLIT2
VWF	CXCR4
VWF	JAG1
VWF	ITGB7
VWF	HGF
VWF	NRP1
VWF	CALR
VWF	ZFPM2
VWF	ARAF
VWF	FBLN1
VWF	PLXND1
VWF	FGA
VWF	FGB
VWF	MYCN
VWF	PLXDC1
VWF	IGF2
VWF	EPAS1
VWF	BTK
VWF	FLT1
VWF	MYH9
VWF	COL5A1
VWF	LRRC32
VWF	ETS1
VWF	CALD1
VWF	ADH1B
VWF	JUN
VWF	MYLK
VWF	HRAS
VWF	HSPG2
VWF	FBLN2
VWF	XDH
VWF	EPHB4
VWF	LAMC1
VWF	DDR2
VWF	COL12A1
VWF	RAF1
VWF	KDR
VWF	TAL1
VWF	LRP1
VWF	RARRES2
VWF	COL1A2
VWF	COL1A1
VWF	COL21A1
VWF	CDH11
VWF	COL22A1
VWF	MAP2K2
VWF	MAP2K1
VWF	COL6A3
VWF	NRAS
VWF	KRAS
VWF	PXDN
VWF	KLF2
VWF	PTN
VWF	THBS2
VWF	PIK3R1
VWF	FGF2
VWF	MAPK1
VWF	DLC1
VWF	ELN
VWF	HEY1
VWF	THBS1
VWF	PTPN1
VWF	BRAF
VWF	NR3C2
VWF	PDGFB
VWF	PDIA4
VWF	TNF
VWF	TNC
VWF	LEPR
VWF	SELP
TKTL2	HSPA4
TKTL2	BANF2
TKTL2	PFKP
TKTL2	KIF2B
TKTL2	MAPRE3
TKTL2	PAX6
TKTL2	STK31
TKTL2	ADAM29
TKTL2	RAD51B
TKTL2	ALDOA
TKTL2	AHCYL2
TKTL2	RPE
TKTL2	HK3
TKTL2	ADAM2
TKTL2	PDHB
TKTL2	DROSHA
TKTL2	C1orf100
TKTL2	HSPA1L
TKTL2	RPIA
TKTL2	PDIA4
TKTL2	HORMAD1
PPP2R1A	NCBP1
PPP2R1A	HSPA4
PPP2R1A	C2CD3
PPP2R1A	CEP83
PPP2R1A	NTHL1
PPP2R1A	XPO1
PPP2R1A	NUP133
PPP2R1A	AP3D1
PPP2R1A	CDC42
PPP2R1A	CALR
PPP2R1A	EWSR1
PPP2R1A	AHCTF1
PPP2R1A	RELA
PPP2R1A	THOC6
PPP2R1A	NDC80
PPP2R1A	TMEM216
PPP2R1A	ZNF331
PPP2R1A	MYBL2
PPP2R1A	AXIN1
PPP2R1A	NEK2
PPP2R1A	DCAF1
PPP2R1A	ARHGAP35
PPP2R1A	DYNLL1
PPP2R1A	GPS1
PPP2R1A	CACNA1C
PPP2R1A	CACNA1D
PPP2R1A	R3HDM4
PPP2R1A	PRMT5
PPP2R1A	XDH
PPP2R1A	CHEK2
PPP2R1A	CDK11A
PPP2R1A	PAX6
PPP2R1A	RPS2
PPP2R1A	CSNK2B
PPP2R1A	FOXO3
PPP2R1A	RPL29
PPP2R1A	RPL28
PPP2R1A	RPL22
PPP2R1A	SMARCB1
